Entity,Code,Day,containment_index
Albania,ALB,2020-04-28,75
Albania,ALB,2020-04-29,75
Albania,ALB,2020-04-30,75
Albania,ALB,2020-05-01,75
Albania,ALB,2020-05-02,75
Albania,ALB,2020-05-03,75
Albania,ALB,2020-05-04,75
Albania,ALB,2020-05-05,75
Albania,ALB,2020-05-06,75
Albania,ALB,2020-05-07,75
Albania,ALB,2020-05-08,75
Albania,ALB,2020-05-09,75
Albania,ALB,2020-05-10,75
Albania,ALB,2020-05-11,75
Albania,ALB,2020-05-12,75
Albania,ALB,2020-05-13,75
Albania,ALB,2020-05-14,75
Albania,ALB,2020-05-15,75
Albania,ALB,2020-05-16,75
Albania,ALB,2020-05-17,75
Albania,ALB,2020-05-18,70.83
Albania,ALB,2020-05-19,70.83
Albania,ALB,2020-05-20,70.83
Albania,ALB,2020-05-21,70.83
Albania,ALB,2020-05-22,70.83
Albania,ALB,2020-05-23,70.83
Albania,ALB,2020-05-24,70.83
Albania,ALB,2020-05-25,70.83
Albania,ALB,2020-05-26,73.81
Albania,ALB,2020-05-27,73.81
Albania,ALB,2020-05-28,73.81
Albania,ALB,2020-05-29,73.81
Albania,ALB,2020-05-30,73.81
Albania,ALB,2020-05-31,73.81
Albania,ALB,2020-06-01,64.29
Albania,ALB,2020-06-02,64.29
Albania,ALB,2020-06-03,64.29
Albania,ALB,2020-06-04,64.29
Albania,ALB,2020-06-05,64.29
Albania,ALB,2020-06-06,64.29
Albania,ALB,2020-06-07,64.29
Albania,ALB,2020-06-08,64.29
Albania,ALB,2020-06-09,64.29
Albania,ALB,2020-06-10,64.29
Albania,ALB,2020-06-11,64.29
Albania,ALB,2020-06-12,64.29
Albania,ALB,2020-06-13,64.29
Albania,ALB,2020-06-14,64.29
Albania,ALB,2020-06-15,64.29
Albania,ALB,2020-06-16,64.29
Albania,ALB,2020-06-17,64.29
Albania,ALB,2020-06-18,64.29
Albania,ALB,2020-06-19,64.29
Albania,ALB,2020-06-20,64.29
Albania,ALB,2020-06-21,64.29
Albania,ALB,2020-06-22,62.5
Albania,ALB,2020-06-23,62.5
Albania,ALB,2020-06-24,62.5
Albania,ALB,2020-06-25,62.5
Albania,ALB,2020-06-26,62.5
Albania,ALB,2020-06-27,62.5
Albania,ALB,2020-06-28,62.5
Albania,ALB,2020-06-29,62.5
Albania,ALB,2020-06-30,62.5
Albania,ALB,2020-07-01,62.5
Albania,ALB,2020-07-02,62.5
Albania,ALB,2020-07-03,62.5
Albania,ALB,2020-07-04,62.5
Albania,ALB,2020-07-05,62.5
Albania,ALB,2020-07-06,58.93
Albania,ALB,2020-07-07,58.93
Albania,ALB,2020-07-08,58.93
Albania,ALB,2020-07-09,58.93
Albania,ALB,2020-07-10,58.93
Albania,ALB,2020-07-11,58.93
Albania,ALB,2020-07-12,58.93
Albania,ALB,2020-07-13,58.93
Albania,ALB,2020-07-14,58.93
Albania,ALB,2020-07-15,62.5
Albania,ALB,2020-07-16,62.5
Albania,ALB,2020-07-17,62.5
Albania,ALB,2020-07-18,62.5
Albania,ALB,2020-07-19,62.5
Albania,ALB,2020-07-20,62.5
Albania,ALB,2020-07-21,62.5
Albania,ALB,2020-07-22,62.5
Albania,ALB,2020-07-23,62.5
Albania,ALB,2020-07-24,62.5
Albania,ALB,2020-07-25,62.5
Albania,ALB,2020-07-26,62.5
Albania,ALB,2020-07-27,62.5
Albania,ALB,2020-07-28,62.5
Albania,ALB,2020-07-29,62.5
Albania,ALB,2020-07-30,62.5
Albania,ALB,2020-07-31,62.5
Albania,ALB,2020-08-01,62.5
Albania,ALB,2020-08-02,62.5
Albania,ALB,2020-08-03,62.5
Albania,ALB,2020-08-04,62.5
Albania,ALB,2020-08-05,62.5
Albania,ALB,2020-08-06,62.5
Albania,ALB,2020-08-07,58.93
Albania,ALB,2020-08-08,58.93
Albania,ALB,2020-08-09,58.93
Albania,ALB,2020-08-10,58.93
Albania,ALB,2020-08-11,58.93
Albania,ALB,2020-08-12,58.93
Albania,ALB,2020-08-13,58.93
Albania,ALB,2020-08-14,58.93
Albania,ALB,2020-08-15,58.93
Albania,ALB,2020-08-16,58.93
Albania,ALB,2020-08-17,58.93
Albania,ALB,2020-08-18,58.93
Albania,ALB,2020-08-19,58.93
Albania,ALB,2020-08-20,58.93
Albania,ALB,2020-08-21,58.93
Albania,ALB,2020-08-22,58.93
Albania,ALB,2020-08-23,58.93
Albania,ALB,2020-08-24,58.93
Albania,ALB,2020-08-25,58.93
Albania,ALB,2020-08-26,58.93
Albania,ALB,2020-08-27,58.93
Albania,ALB,2020-08-28,57.14
Albania,ALB,2020-08-29,57.14
Albania,ALB,2020-08-30,57.14
Albania,ALB,2020-08-31,57.14
Albania,ALB,2020-09-01,57.14
Albania,ALB,2020-09-02,57.14
Albania,ALB,2020-09-03,57.14
Albania,ALB,2020-09-04,57.14
Albania,ALB,2020-09-05,57.14
Albania,ALB,2020-09-06,57.14
Albania,ALB,2020-09-07,59.52
Albania,ALB,2020-09-08,59.52
Albania,ALB,2020-09-09,59.52
Albania,ALB,2020-09-10,59.52
Albania,ALB,2020-09-11,59.52
Albania,ALB,2020-09-12,59.52
Albania,ALB,2020-09-13,59.52
Albania,ALB,2020-09-14,59.52
Albania,ALB,2020-09-15,59.52
Albania,ALB,2020-09-16,59.52
Albania,ALB,2020-09-17,59.52
Albania,ALB,2020-09-18,59.52
Albania,ALB,2020-09-19,59.52
Albania,ALB,2020-09-20,59.52
Albania,ALB,2020-09-21,59.52
Albania,ALB,2020-09-22,59.52
Albania,ALB,2020-09-23,59.52
Albania,ALB,2020-09-24,59.52
Albania,ALB,2020-09-25,59.52
Albania,ALB,2020-09-26,59.52
Albania,ALB,2020-09-27,59.52
Albania,ALB,2020-09-28,59.52
Albania,ALB,2020-09-29,59.52
Albania,ALB,2020-09-30,59.52
Albania,ALB,2020-10-01,59.52
Albania,ALB,2020-10-02,59.52
Albania,ALB,2020-10-03,59.52
Albania,ALB,2020-10-04,59.52
Albania,ALB,2020-10-05,59.52
Albania,ALB,2020-10-06,59.52
Albania,ALB,2020-10-07,59.52
Albania,ALB,2020-10-08,59.52
Albania,ALB,2020-10-09,59.52
Albania,ALB,2020-10-10,59.52
Albania,ALB,2020-10-11,59.52
Albania,ALB,2020-10-12,59.52
Albania,ALB,2020-10-13,59.52
Albania,ALB,2020-10-14,59.52
Albania,ALB,2020-10-15,61.31
Albania,ALB,2020-10-16,61.31
Albania,ALB,2020-10-17,61.31
Albania,ALB,2020-10-18,61.31
Albania,ALB,2020-10-19,61.31
Albania,ALB,2020-10-20,61.31
Albania,ALB,2020-10-21,61.31
Albania,ALB,2020-10-22,61.31
Albania,ALB,2020-10-23,61.31
Albania,ALB,2020-10-24,61.31
Albania,ALB,2020-10-25,61.31
Albania,ALB,2020-10-26,61.31
Albania,ALB,2020-10-27,61.31
Albania,ALB,2020-10-28,61.31
Albania,ALB,2020-10-29,61.31
Albania,ALB,2020-10-30,61.31
Albania,ALB,2020-10-31,61.31
Albania,ALB,2020-11-01,58.93
Albania,ALB,2020-11-02,58.93
Albania,ALB,2020-11-03,58.93
Albania,ALB,2020-11-04,58.93
Albania,ALB,2020-11-05,58.93
Albania,ALB,2020-11-06,58.93
Albania,ALB,2020-11-07,58.93
Albania,ALB,2020-11-08,58.93
Albania,ALB,2020-11-09,58.93
Albania,ALB,2020-11-10,58.93
Albania,ALB,2020-11-11,58.93
Albania,ALB,2020-11-12,68.45
Albania,ALB,2020-11-13,68.45
Albania,ALB,2020-11-14,68.45
Albania,ALB,2020-11-15,68.45
Albania,ALB,2020-11-16,68.45
Albania,ALB,2020-11-17,68.45
Albania,ALB,2020-11-18,68.45
Albania,ALB,2020-11-19,68.45
Albania,ALB,2020-11-20,68.45
Albania,ALB,2020-11-21,68.45
Albania,ALB,2020-11-22,68.45
Albania,ALB,2020-11-23,68.45
Albania,ALB,2020-11-24,68.45
Albania,ALB,2020-11-25,68.45
Albania,ALB,2020-11-26,68.45
Albania,ALB,2020-11-27,68.45
Albania,ALB,2020-11-28,68.45
Albania,ALB,2020-11-29,68.45
Albania,ALB,2020-11-30,68.45
Albania,ALB,2020-12-01,68.45
Albania,ALB,2020-12-02,68.45
Albania,ALB,2020-12-03,68.45
Albania,ALB,2020-12-04,68.45
Albania,ALB,2020-12-05,68.45
Albania,ALB,2020-12-06,68.45
Albania,ALB,2020-12-07,68.45
Albania,ALB,2020-12-08,68.45
Albania,ALB,2020-12-09,68.45
Albania,ALB,2020-12-10,68.45
Albania,ALB,2020-12-11,68.45
Albania,ALB,2020-12-12,68.45
Albania,ALB,2020-12-13,68.45
Albania,ALB,2020-12-14,68.45
Albania,ALB,2020-12-15,68.45
Albania,ALB,2020-12-16,68.45
Albania,ALB,2020-12-17,68.45
Albania,ALB,2020-12-18,68.45
Albania,ALB,2020-12-19,68.45
Albania,ALB,2020-12-20,61.31
Albania,ALB,2020-12-21,64.88
Albania,ALB,2020-12-22,64.88
Albania,ALB,2020-12-23,64.88
Albania,ALB,2020-12-24,62.5
Albania,ALB,2020-12-25,62.5
Albania,ALB,2020-12-26,62.5
Albania,ALB,2020-12-27,62.5
Albania,ALB,2020-12-28,62.5
Albania,ALB,2020-12-29,62.5
Albania,ALB,2020-12-30,62.5
Albania,ALB,2020-12-31,62.5
Albania,ALB,2021-01-01,62.5
Albania,ALB,2021-01-02,62.5
Albania,ALB,2021-01-03,62.5
Albania,ALB,2021-01-04,62.5
Albania,ALB,2021-01-05,62.5
Albania,ALB,2021-01-06,62.5
Albania,ALB,2021-01-07,62.5
Albania,ALB,2021-01-08,62.5
Albania,ALB,2021-01-09,62.5
Albania,ALB,2021-01-10,62.5
Albania,ALB,2021-01-11,66.31
Albania,ALB,2021-01-12,66.31
Albania,ALB,2021-01-13,66.31
Albania,ALB,2021-01-14,66.31
Albania,ALB,2021-01-15,66.31
Albania,ALB,2021-01-16,66.31
Albania,ALB,2021-01-17,66.31
Albania,ALB,2021-01-18,66.31
Albania,ALB,2021-01-19,66.31
Albania,ALB,2021-01-20,66.31
Albania,ALB,2021-01-21,66.31
Albania,ALB,2021-01-22,66.31
Albania,ALB,2021-01-23,66.31
Albania,ALB,2021-01-24,66.31
Albania,ALB,2021-01-25,66.31
Albania,ALB,2021-01-26,66.31
Albania,ALB,2021-01-27,66.31
Albania,ALB,2021-01-28,66.31
Albania,ALB,2021-01-29,66.31
Albania,ALB,2021-01-30,66.31
Albania,ALB,2021-01-31,66.31
Albania,ALB,2021-02-01,66.31
Albania,ALB,2021-02-02,66.31
Albania,ALB,2021-02-03,66.31
Albania,ALB,2021-02-04,66.31
Albania,ALB,2021-02-05,66.31
Albania,ALB,2021-02-06,66.31
Albania,ALB,2021-02-07,66.31
Albania,ALB,2021-02-08,66.31
Albania,ALB,2021-02-09,66.31
Albania,ALB,2021-02-10,66.31
Albania,ALB,2021-02-11,66.31
Albania,ALB,2021-02-12,66.31
Albania,ALB,2021-02-13,66.31
Albania,ALB,2021-02-14,66.31
Albania,ALB,2021-02-15,66.31
Albania,ALB,2021-02-16,66.31
Albania,ALB,2021-02-17,66.31
Albania,ALB,2021-02-18,66.31
Albania,ALB,2021-02-19,66.31
Albania,ALB,2021-02-20,66.31
Albania,ALB,2021-02-21,66.31
Albania,ALB,2021-02-22,66.31
Albania,ALB,2021-02-23,66.31
Albania,ALB,2021-02-24,66.31
Albania,ALB,2021-02-25,66.31
Albania,ALB,2021-02-26,66.31
Albania,ALB,2021-02-27,66.31
Albania,ALB,2021-02-28,66.31
Albania,ALB,2021-03-01,66.31
Albania,ALB,2021-03-02,67.74
Albania,ALB,2021-03-03,67.74
Albania,ALB,2021-03-04,67.74
Albania,ALB,2021-03-05,67.74
Albania,ALB,2021-03-06,67.74
Albania,ALB,2021-03-07,67.74
Albania,ALB,2021-03-08,67.74
Albania,ALB,2021-03-09,67.74
Albania,ALB,2021-03-10,67.74
Albania,ALB,2021-03-11,67.74
Albania,ALB,2021-03-12,67.74
Albania,ALB,2021-03-13,67.74
Albania,ALB,2021-03-14,67.74
Albania,ALB,2021-03-15,67.74
Albania,ALB,2021-03-16,67.74
Albania,ALB,2021-03-17,67.74
Albania,ALB,2021-03-18,67.74
Albania,ALB,2021-03-19,67.74
Albania,ALB,2021-03-20,67.74
Albania,ALB,2021-03-21,67.74
Albania,ALB,2021-03-22,67.74
Albania,ALB,2021-03-23,67.74
Albania,ALB,2021-03-24,67.74
Albania,ALB,2021-03-25,67.74
Albania,ALB,2021-03-26,67.74
Albania,ALB,2021-03-27,67.74
Albania,ALB,2021-03-28,67.74
Albania,ALB,2021-03-29,67.74
Albania,ALB,2021-03-30,67.74
Albania,ALB,2021-03-31,67.74
Albania,ALB,2021-04-01,67.74
Albania,ALB,2021-04-02,67.74
Albania,ALB,2021-04-03,67.74
Albania,ALB,2021-04-04,67.74
Albania,ALB,2021-04-05,67.74
Albania,ALB,2021-04-06,67.74
Albania,ALB,2021-04-07,67.74
Albania,ALB,2021-04-08,67.74
Albania,ALB,2021-04-09,67.74
Albania,ALB,2021-04-10,67.74
Albania,ALB,2021-04-11,67.74
Albania,ALB,2021-04-12,64.17
Albania,ALB,2021-04-13,64.17
Albania,ALB,2021-04-14,64.17
Albania,ALB,2021-04-15,64.17
Albania,ALB,2021-04-16,64.17
Albania,ALB,2021-04-17,64.17
Albania,ALB,2021-04-18,64.17
Albania,ALB,2021-04-19,64.17
Albania,ALB,2021-04-20,64.17
Albania,ALB,2021-04-21,64.17
Albania,ALB,2021-04-22,64.17
Albania,ALB,2021-04-23,64.17
Albania,ALB,2021-04-24,64.17
Albania,ALB,2021-04-25,64.17
Albania,ALB,2021-04-26,64.17
Albania,ALB,2021-04-27,64.17
Albania,ALB,2021-04-28,64.17
Albania,ALB,2021-04-29,64.17
Albania,ALB,2021-04-30,64.17
Albania,ALB,2021-05-01,64.17
Albania,ALB,2021-05-02,64.17
Albania,ALB,2021-05-03,65.36
Albania,ALB,2021-05-04,65.36
Albania,ALB,2021-05-05,62.98
Albania,ALB,2021-05-06,62.98
Albania,ALB,2021-05-07,62.98
Albania,ALB,2021-05-08,62.98
Albania,ALB,2021-05-09,62.98
Albania,ALB,2021-05-10,62.98
Albania,ALB,2021-05-11,62.98
Albania,ALB,2021-05-12,62.98
Albania,ALB,2021-05-13,62.98
Albania,ALB,2021-05-14,62.98
Albania,ALB,2021-05-15,62.98
Albania,ALB,2021-05-16,62.98
Albania,ALB,2021-05-17,62.98
Albania,ALB,2021-05-18,62.98
Albania,ALB,2021-05-19,62.98
Albania,ALB,2021-05-20,62.98
Albania,ALB,2021-05-21,54.05
Albania,ALB,2021-05-22,54.05
Albania,ALB,2021-05-23,54.05
Albania,ALB,2021-05-24,54.05
Albania,ALB,2021-05-25,54.05
Albania,ALB,2021-05-26,54.05
Albania,ALB,2021-05-27,54.05
Albania,ALB,2021-05-28,56.43
Albania,ALB,2021-05-29,56.43
Albania,ALB,2021-05-30,56.43
Albania,ALB,2021-05-31,56.43
Albania,ALB,2021-06-01,52.86
Albania,ALB,2021-06-02,52.86
Albania,ALB,2021-06-03,52.86
Albania,ALB,2021-06-04,52.86
Albania,ALB,2021-06-05,52.86
Albania,ALB,2021-06-06,52.86
Albania,ALB,2021-06-07,47.5
Albania,ALB,2021-06-08,47.5
Albania,ALB,2021-06-09,47.5
Albania,ALB,2021-06-10,47.5
Albania,ALB,2021-06-11,47.5
Albania,ALB,2021-06-12,47.5
Albania,ALB,2021-06-13,47.5
Albania,ALB,2021-06-14,47.5
Albania,ALB,2021-06-15,47.5
Albania,ALB,2021-06-16,47.5
Albania,ALB,2021-06-17,47.5
Albania,ALB,2021-06-18,47.5
Albania,ALB,2021-06-19,47.5
Albania,ALB,2021-06-20,47.5
Albania,ALB,2021-06-21,47.5
Albania,ALB,2021-06-22,47.5
Albania,ALB,2021-06-23,47.5
Albania,ALB,2021-06-24,47.5
Albania,ALB,2021-06-25,47.5
Albania,ALB,2021-06-26,47.5
Albania,ALB,2021-06-27,47.5
Albania,ALB,2021-06-28,47.5
Albania,ALB,2021-06-29,47.5
Albania,ALB,2021-06-30,47.5
Albania,ALB,2021-07-01,47.5
Albania,ALB,2021-07-02,47.5
Albania,ALB,2021-07-03,47.5
Albania,ALB,2021-07-04,47.5
Albania,ALB,2021-07-05,47.5
Albania,ALB,2021-07-06,47.5
Albania,ALB,2021-07-07,47.5
Albania,ALB,2021-07-08,47.5
Albania,ALB,2021-07-09,47.5
Albania,ALB,2021-07-10,47.5
Albania,ALB,2021-07-11,47.5
Albania,ALB,2021-07-12,47.5
Albania,ALB,2021-07-13,47.5
Albania,ALB,2021-07-14,47.5
Albania,ALB,2021-07-15,47.5
Albania,ALB,2021-07-16,48.93
Albania,ALB,2021-07-17,48.93
Albania,ALB,2021-07-18,48.93
Albania,ALB,2021-07-19,48.93
Albania,ALB,2021-07-20,48.93
Albania,ALB,2021-07-21,48.93
Albania,ALB,2021-07-22,48.93
Algeria,DZA,2020-01-01,0
Algeria,DZA,2020-01-02,0
Algeria,DZA,2020-01-03,0
Algeria,DZA,2020-01-04,0
Algeria,DZA,2020-01-05,0
Algeria,DZA,2020-01-06,0
Algeria,DZA,2020-01-07,0
Algeria,DZA,2020-01-08,0
Algeria,DZA,2020-01-09,0
Algeria,DZA,2020-01-10,0
Algeria,DZA,2020-01-11,0
Algeria,DZA,2020-01-12,0
Algeria,DZA,2020-01-13,0
Algeria,DZA,2020-01-14,0
Algeria,DZA,2020-01-15,0
Algeria,DZA,2020-01-16,0
Algeria,DZA,2020-01-17,0
Algeria,DZA,2020-01-18,0
Algeria,DZA,2020-01-19,0
Algeria,DZA,2020-01-20,0
Algeria,DZA,2020-01-21,0
Algeria,DZA,2020-01-22,0
Algeria,DZA,2020-01-23,0
Algeria,DZA,2020-01-24,0
Algeria,DZA,2020-01-25,0
Algeria,DZA,2020-01-26,0
Algeria,DZA,2020-01-27,0
Algeria,DZA,2020-01-28,0
Algeria,DZA,2020-01-29,0
Algeria,DZA,2020-01-30,0
Algeria,DZA,2020-01-31,0
Algeria,DZA,2020-02-01,0
Algeria,DZA,2020-02-02,0
Algeria,DZA,2020-02-03,0
Algeria,DZA,2020-02-04,0
Algeria,DZA,2020-02-05,0
Algeria,DZA,2020-02-06,0
Algeria,DZA,2020-02-07,0
Algeria,DZA,2020-02-08,0
Algeria,DZA,2020-02-09,0
Algeria,DZA,2020-02-10,0
Algeria,DZA,2020-02-11,0
Algeria,DZA,2020-02-12,0
Algeria,DZA,2020-02-13,0
Algeria,DZA,2020-02-14,0
Algeria,DZA,2020-02-15,0
Algeria,DZA,2020-02-16,0
Algeria,DZA,2020-02-17,0
Algeria,DZA,2020-02-18,0
Algeria,DZA,2020-02-19,0
Algeria,DZA,2020-02-20,0
Algeria,DZA,2020-02-21,0
Algeria,DZA,2020-02-22,0
Algeria,DZA,2020-02-23,0
Algeria,DZA,2020-02-24,0
Algeria,DZA,2020-02-25,0
Algeria,DZA,2020-02-26,0
Algeria,DZA,2020-02-27,0
Algeria,DZA,2020-02-28,0
Algeria,DZA,2020-02-29,0
Algeria,DZA,2020-03-01,0
Algeria,DZA,2020-03-02,0
Algeria,DZA,2020-03-03,0
Algeria,DZA,2020-03-04,0
Algeria,DZA,2020-03-05,3.57
Algeria,DZA,2020-03-06,3.57
Algeria,DZA,2020-03-07,3.57
Algeria,DZA,2020-03-08,3.57
Algeria,DZA,2020-03-09,3.57
Algeria,DZA,2020-03-10,10.71
Algeria,DZA,2020-03-11,10.71
Algeria,DZA,2020-03-12,19.64
Algeria,DZA,2020-03-13,19.64
Algeria,DZA,2020-03-14,23.21
Algeria,DZA,2020-03-15,23.21
Algeria,DZA,2020-03-16,23.21
Algeria,DZA,2020-03-17,25
Algeria,DZA,2020-03-18,25
Algeria,DZA,2020-03-19,25
Algeria,DZA,2020-03-20,25
Algeria,DZA,2020-03-21,25
Algeria,DZA,2020-03-22,27.38
Algeria,DZA,2020-03-23,56.55
Algeria,DZA,2020-03-24,56.55
Algeria,DZA,2020-03-25,56.55
Algeria,DZA,2020-03-26,56.55
Algeria,DZA,2020-03-27,56.55
Algeria,DZA,2020-03-28,56.55
Algeria,DZA,2020-03-29,56.55
Algeria,DZA,2020-03-30,63.99
Algeria,DZA,2020-03-31,63.99
Algeria,DZA,2020-04-01,63.99
Algeria,DZA,2020-04-02,63.99
Algeria,DZA,2020-04-03,63.99
Algeria,DZA,2020-04-04,63.99
Algeria,DZA,2020-04-05,63.99
Algeria,DZA,2020-04-06,63.99
Algeria,DZA,2020-04-07,63.99
Algeria,DZA,2020-04-08,63.99
Algeria,DZA,2020-04-09,63.99
Algeria,DZA,2020-04-10,63.99
Algeria,DZA,2020-04-11,63.99
Algeria,DZA,2020-04-12,63.99
Algeria,DZA,2020-04-13,63.99
Algeria,DZA,2020-04-14,67.56
Algeria,DZA,2020-04-15,67.56
Algeria,DZA,2020-04-16,67.56
Algeria,DZA,2020-04-17,67.56
Algeria,DZA,2020-04-18,67.56
Algeria,DZA,2020-04-19,67.56
Algeria,DZA,2020-04-20,67.56
Algeria,DZA,2020-04-21,67.56
Algeria,DZA,2020-04-22,67.56
Algeria,DZA,2020-04-23,72.92
Algeria,DZA,2020-04-24,55.36
Algeria,DZA,2020-04-25,55.36
Algeria,DZA,2020-04-26,55.36
Algeria,DZA,2020-04-27,55.36
Algeria,DZA,2020-04-28,55.36
Algeria,DZA,2020-04-29,55.36
Algeria,DZA,2020-04-30,55.36
Algeria,DZA,2020-05-01,55.36
Algeria,DZA,2020-05-02,55.36
Algeria,DZA,2020-05-03,55.36
Algeria,DZA,2020-05-04,55.36
Algeria,DZA,2020-05-05,55.36
Algeria,DZA,2020-05-06,55.36
Algeria,DZA,2020-05-07,55.36
Algeria,DZA,2020-05-08,55.36
Algeria,DZA,2020-05-09,55.36
Algeria,DZA,2020-05-10,55.36
Algeria,DZA,2020-05-11,55.36
Algeria,DZA,2020-05-12,62.5
Algeria,DZA,2020-05-13,62.5
Algeria,DZA,2020-05-14,55.36
Algeria,DZA,2020-05-15,55.36
Algeria,DZA,2020-05-16,55.36
Algeria,DZA,2020-05-17,55.36
Algeria,DZA,2020-05-18,55.36
Algeria,DZA,2020-05-19,55.36
Algeria,DZA,2020-05-20,55.36
Algeria,DZA,2020-05-21,55.36
Algeria,DZA,2020-05-22,55.36
Algeria,DZA,2020-05-23,55.36
Algeria,DZA,2020-05-24,60.71
Algeria,DZA,2020-05-25,60.71
Algeria,DZA,2020-05-26,60.71
Algeria,DZA,2020-05-27,60.71
Algeria,DZA,2020-05-28,60.71
Algeria,DZA,2020-05-29,60.71
Algeria,DZA,2020-05-30,60.71
Algeria,DZA,2020-05-31,60.71
Algeria,DZA,2020-06-01,60.71
Algeria,DZA,2020-06-02,60.71
Algeria,DZA,2020-06-03,60.71
Algeria,DZA,2020-06-04,60.71
Algeria,DZA,2020-06-05,60.71
Algeria,DZA,2020-06-06,60.71
Algeria,DZA,2020-06-07,60.71
Algeria,DZA,2020-06-08,60.71
Algeria,DZA,2020-06-09,60.71
Algeria,DZA,2020-06-10,60.71
Algeria,DZA,2020-06-11,60.71
Algeria,DZA,2020-06-12,60.71
Algeria,DZA,2020-06-13,60.71
Algeria,DZA,2020-06-14,53.57
Algeria,DZA,2020-06-15,53.57
Algeria,DZA,2020-06-16,53.57
Algeria,DZA,2020-06-17,53.57
Algeria,DZA,2020-06-18,53.57
Algeria,DZA,2020-06-19,53.57
Algeria,DZA,2020-06-20,53.57
Algeria,DZA,2020-06-21,53.57
Algeria,DZA,2020-06-22,53.57
Algeria,DZA,2020-06-23,53.57
Algeria,DZA,2020-06-24,53.57
Algeria,DZA,2020-06-25,53.57
Algeria,DZA,2020-06-26,53.57
Algeria,DZA,2020-06-27,53.57
Algeria,DZA,2020-06-28,60.71
Algeria,DZA,2020-06-29,60.71
Algeria,DZA,2020-06-30,60.71
Algeria,DZA,2020-07-01,60.71
Algeria,DZA,2020-07-02,60.71
Algeria,DZA,2020-07-03,60.71
Algeria,DZA,2020-07-04,60.71
Algeria,DZA,2020-07-05,60.71
Algeria,DZA,2020-07-06,60.71
Algeria,DZA,2020-07-07,60.71
Algeria,DZA,2020-07-08,60.71
Algeria,DZA,2020-07-09,60.71
Algeria,DZA,2020-07-10,66.07
Algeria,DZA,2020-07-11,66.07
Algeria,DZA,2020-07-12,66.07
Algeria,DZA,2020-07-13,66.07
Algeria,DZA,2020-07-14,66.07
Algeria,DZA,2020-07-15,66.07
Algeria,DZA,2020-07-16,66.07
Algeria,DZA,2020-07-17,66.07
Algeria,DZA,2020-07-18,66.07
Algeria,DZA,2020-07-19,66.07
Algeria,DZA,2020-07-20,66.07
Algeria,DZA,2020-07-21,66.07
Algeria,DZA,2020-07-22,66.07
Algeria,DZA,2020-07-23,66.07
Algeria,DZA,2020-07-24,66.07
Algeria,DZA,2020-07-25,66.07
Algeria,DZA,2020-07-26,66.07
Algeria,DZA,2020-07-27,69.64
Algeria,DZA,2020-07-28,69.64
Algeria,DZA,2020-07-29,69.64
Algeria,DZA,2020-07-30,69.64
Algeria,DZA,2020-07-31,69.64
Algeria,DZA,2020-08-01,69.64
Algeria,DZA,2020-08-02,69.64
Algeria,DZA,2020-08-03,69.64
Algeria,DZA,2020-08-04,69.64
Algeria,DZA,2020-08-05,69.64
Algeria,DZA,2020-08-06,69.64
Algeria,DZA,2020-08-07,69.64
Algeria,DZA,2020-08-08,75
Algeria,DZA,2020-08-09,75
Algeria,DZA,2020-08-10,73.21
Algeria,DZA,2020-08-11,73.21
Algeria,DZA,2020-08-12,73.21
Algeria,DZA,2020-08-13,73.21
Algeria,DZA,2020-08-14,73.21
Algeria,DZA,2020-08-15,62.5
Algeria,DZA,2020-08-16,62.5
Algeria,DZA,2020-08-17,62.5
Algeria,DZA,2020-08-18,69.64
Algeria,DZA,2020-08-19,69.64
Algeria,DZA,2020-08-20,69.64
Algeria,DZA,2020-08-21,69.64
Algeria,DZA,2020-08-22,69.64
Algeria,DZA,2020-08-23,69.64
Algeria,DZA,2020-08-24,69.64
Algeria,DZA,2020-08-25,69.64
Algeria,DZA,2020-08-26,69.64
Algeria,DZA,2020-08-27,69.64
Algeria,DZA,2020-08-28,69.64
Algeria,DZA,2020-08-29,69.64
Algeria,DZA,2020-08-30,69.64
Algeria,DZA,2020-08-31,69.64
Algeria,DZA,2020-09-01,67.26
Algeria,DZA,2020-09-02,67.26
Algeria,DZA,2020-09-03,67.26
Algeria,DZA,2020-09-04,67.26
Algeria,DZA,2020-09-05,67.26
Algeria,DZA,2020-09-06,67.26
Algeria,DZA,2020-09-07,67.26
Algeria,DZA,2020-09-08,67.26
Algeria,DZA,2020-09-09,67.26
Algeria,DZA,2020-09-10,67.26
Algeria,DZA,2020-09-11,67.26
Algeria,DZA,2020-09-12,67.26
Algeria,DZA,2020-09-13,67.26
Algeria,DZA,2020-09-14,67.26
Algeria,DZA,2020-09-15,67.26
Algeria,DZA,2020-09-16,67.26
Algeria,DZA,2020-09-17,67.26
Algeria,DZA,2020-09-18,67.26
Algeria,DZA,2020-09-19,67.26
Algeria,DZA,2020-09-20,67.26
Algeria,DZA,2020-09-21,67.26
Algeria,DZA,2020-09-22,67.26
Algeria,DZA,2020-09-23,67.26
Algeria,DZA,2020-09-24,67.26
Algeria,DZA,2020-09-25,67.26
Algeria,DZA,2020-09-26,67.26
Algeria,DZA,2020-09-27,67.26
Algeria,DZA,2020-09-28,67.26
Algeria,DZA,2020-09-29,67.26
Algeria,DZA,2020-09-30,67.26
Algeria,DZA,2020-10-01,67.26
Algeria,DZA,2020-10-02,67.26
Algeria,DZA,2020-10-03,67.26
Algeria,DZA,2020-10-04,67.26
Algeria,DZA,2020-10-05,67.26
